1740828803295,240,loginbyusername-password-183-0,302,,jp@gc - Ultimate Thread Group 1-9,,true,,230,1021,3,3,https://petstore.octoperf.com/actions/Account.action,240,0,0
1740828803538,348,loginbyusername-password-183-1,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,5140,764,3,3,https://petstore.octoperf.com/actions/Catalog.action,346,0,0
1740828803541,343,loginbyusername-password-183-1,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,5140,764,3,3,https://petstore.octoperf.com/actions/Catalog.action,342,0,0
1740828803894,261,loginbyusername-password-184,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,5140,676,3,3,https://petstore.octoperf.com/actions/Catalog.action,259,0,0
1740828803895,260,loginbyusername-password-184,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,5140,676,3,3,https://petstore.octoperf.com/actions/Catalog.action,258,0,0
1740828803287,1165,Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,5664,545,3,3,null,0,3,859
1740828803289,1165,Launch-142,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,5664,545,3,3,https://petstore.octoperf.com/actions/Catalog.action,1165,0,859
1740828804159,168,click-catogery,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,3805,654,3,3,null,0,1048,0
1740828805205,168,click-catogery-188,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,3805,654,3,3,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,168,0,0
1740828804158,164,click-catogery,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,3799,650,3,3,null,0,1060,0
1740828805218,164,click-catogery-188,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,3799,650,3,3,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,163,0,0
1740828804455,204,click-signin,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,4095,676,3,3,null,0,1078,0
1740828805533,204,click-signin-155,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,4095,676,3,3,https://petstore.octoperf.com/actions/Account.action;jsessionid=B3EB6FCEAB153A712871B1DC0E9F9568?signonForm=,204,0,0
1740828805382,167,click-productid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,4257,683,4,4,null,0,1061,0
1740828806440,167,click-productid-189,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,4257,683,4,4,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,166,0,0
1740828805375,169,click-productid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,4272,682,4,4,null,0,1099,0
1740828806471,169,click-productid-189,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,4272,682,4,4,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,168,0,0
1740828806290,699,Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,5664,545,4,4,null,0,3,527
1740828806292,699,Launch-142,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,5664,545,4,4,https://petstore.octoperf.com/actions/Catalog.action,698,0,527
1740828805737,507,loginbyusername-password,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,10510,2461,4,4,null,0,1079,0
1740828806812,331,loginbyusername-password-183,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,5370,1785,4,4,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828806812,163,loginbyusername-password-183-0,302,,jp@gc - Ultimate Thread Group 1-8,,true,,230,1021,4,4,https://petstore.octoperf.com/actions/Account.action,163,0,0
1740828806976,167,loginbyusername-password-183-1,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,5140,764,4,4,https://petstore.octoperf.com/actions/Catalog.action,166,0,0
1740828807146,176,loginbyusername-password-184,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,5140,676,4,4,https://petstore.octoperf.com/actions/Catalog.action,175,0,0
1740828806643,187,click-itemid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,3945,676,4,4,null,0,1178,0
1740828807820,187,click-itemid-190,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,3945,676,4,4,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-12,187,0,0
1740828806611,305,click-itemid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,3958,676,4,4,null,0,1251,0
1740828807861,305,click-itemid-190,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,3958,676,4,4,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-16,305,0,0
1740828806993,216,click-signin,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,4097,676,4,4,null,0,1052,0
1740828808044,216,click-signin-155,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,4097,676,4,4,https://petstore.octoperf.com/actions/Account.action;jsessionid=B3EB6FCEAB153A712871B1DC0E9F9568?signonForm=,216,0,0
1740828807325,162,click-catogery,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,3805,654,4,4,null,0,1080,0
1740828808404,162,click-catogery-188,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,3805,654,4,4,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,162,0,0
1740828808008,167,click-addtocart,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,4816,676,4,4,null,0,1096,0
1740828809103,167,click-addtocart-192,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,4816,676,4,4,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-12,167,0,0
1740828808168,170,click-addtocart,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,4815,676,5,5,null,0,1016,0
1740828809183,170,click-addtocart-192,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,4815,676,5,5,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-16,169,0,0
1740828808261,505,loginbyusername-password,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,10510,2461,5,5,null,0,1029,0
1740828809287,332,loginbyusername-password-183,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,5370,1785,5,5,https://petstore.octoperf.com/actions/Catalog.action,165,0,0
1740828809287,165,loginbyusername-password-183-0,302,,jp@gc - Ultimate Thread Group 1-7,,true,,230,1021,5,5,https://petstore.octoperf.com/actions/Account.action,165,0,0
1740828809454,165,loginbyusername-password-183-1,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,5140,764,5,5,https://petstore.octoperf.com/actions/Catalog.action,164,0,0
1740828809621,173,loginbyusername-password-184,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,5140,676,5,5,https://petstore.octoperf.com/actions/Catalog.action,173,0,0
1740828808568,167,click-productid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,3966,682,5,5,null,0,1066,0
1740828809635,167,click-productid-189,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,3966,682,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-LI-02,166,0,0
1740828809288,798,Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,5664,545,5,5,null,0,3,510
1740828809290,798,Launch-142,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,5664,545,5,5,https://petstore.octoperf.com/actions/Catalog.action,797,0,510
1740828809272,168,click-proceedtocheckout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,5541,664,5,5,null,0,1045,0
1740828810318,168,click-proceedtocheckout-193,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,5541,664,5,5,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,167,0,0
1740828809354,166,click-proceedtocheckout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,5541,664,5,5,null,0,1032,0
1740828810387,166,click-proceedtocheckout-193,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,5541,664,5,5,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,165,0,0
1740828809803,220,click-itemid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,3939,676,5,5,null,0,1089,0
1740828810891,220,click-itemid-190,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,3939,676,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-13,220,0,0
1740828809797,250,click-catogery,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,3799,650,5,5,null,0,1065,0
1740828810861,250,click-catogery-188,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,3799,650,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,250,0,0
1740828810091,167,click-signin,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,4091,676,5,5,null,0,1064,0
1740828811154,167,click-signin-155,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,4091,676,5,5,https://petstore.octoperf.com/actions/Account.action;jsessionid=B3EB6FCEAB153A712871B1DC0E9F9568?signonForm=,167,0,0
1740828810487,178,click-continue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,4663,1283,6,6,null,0,1633,0
1740828812119,178,click-continue-197,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,4663,1283,6,6,https://petstore.octoperf.com/actions/Order.action,177,0,0
1740828811112,165,click-addtocart,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,4813,676,6,6,null,0,1023,0
1740828812135,165,click-addtocart-192,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,4813,676,6,6,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-13,164,0,0
1740828811113,168,click-productid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,4257,683,6,6,null,0,1077,0
1740828812189,168,click-productid-189,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,4257,683,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,167,0,0
1740828810554,164,click-continue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,4663,1283,6,6,null,0,1668,0
1740828812221,164,click-continue-197,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,4663,1283,6,6,https://petstore.octoperf.com/actions/Order.action,164,0,0
1740828811323,499,loginbyusername-password,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,10510,2461,6,6,null,0,1056,0
1740828812376,335,loginbyusername-password-183,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,5370,1785,6,6,https://petstore.octoperf.com/actions/Catalog.action,162,0,0
1740828812376,162,loginbyusername-password-183-0,302,,jp@gc - Ultimate Thread Group 1-6,,true,,230,1021,6,6,https://petstore.octoperf.com/actions/Account.action,162,0,0
1740828812539,172,loginbyusername-password-183-1,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,5140,764,6,6,https://petstore.octoperf.com/actions/Catalog.action,166,0,0
1740828812712,164,loginbyusername-password-184,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,5140,676,6,6,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828812288,667,Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,5664,545,6,6,null,0,3,503
1740828812290,667,Launch-142,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,5664,545,6,6,https://petstore.octoperf.com/actions/Catalog.action,666,0,503
1740828812298,182,click-confirm,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,5370,641,6,6,null,0,1025,0
1740828813322,182,click-confirm-198,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,5370,641,6,6,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,181,0,0
1740828812300,166,click-proceedtocheckout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,5541,664,6,6,null,0,1095,0
1740828813394,166,click-proceedtocheckout-193,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,5541,664,6,6,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,164,0,0
1740828812387,170,click-confirm,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,5368,641,6,6,null,0,1022,0
1740828813409,170,click-confirm-198,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,5368,641,6,6,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,169,0,0
1740828812359,167,click-itemid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,3956,676,6,6,null,0,1054,0
1740828813411,167,click-itemid-190,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,3956,676,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-17,167,0,0
1740828812879,165,click-catogery,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,3799,650,6,6,null,0,1023,0
1740828813901,165,click-catogery-188,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,3799,650,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,165,0,0
1740828812958,166,click-signin,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,4095,676,6,6,null,0,1033,0
1740828813991,166,click-signin-155,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,4095,676,6,6,https://petstore.octoperf.com/actions/Account.action;jsessionid=B3EB6FCEAB153A712871B1DC0E9F9568?signonForm=,166,0,0
1740828813581,167,click-addtocart,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,4813,676,6,6,null,0,1050,0
1740828814630,167,click-addtocart-192,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,4813,676,6,6,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-17,167,0,0
1740828813505,492,signout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,10251,1938,6,6,null,0,1040,0
1740828814542,328,signout-199,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,5278,1295,6,6,https://petstore.octoperf.com/actions/Catalog.action,165,0,0
1740828814542,165,signout-199-0,302,,jp@gc - Ultimate Thread Group 1-9,,true,,230,652,6,6,https://petstore.octoperf.com/actions/Account.action?signoff=,165,0,0
1740828814707,163,signout-199-1,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,5048,643,6,6,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828814872,164,signout-200,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,4973,643,6,6,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828813580,489,signout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,10251,1938,6,6,null,0,1046,0
1740828814623,325,signout-199,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,5278,1295,6,6,https://petstore.octoperf.com/actions/Catalog.action,161,0,0
1740828814623,161,signout-199-0,302,,jp@gc - Ultimate Thread Group 1-10,,true,,230,652,6,6,https://petstore.octoperf.com/actions/Account.action?signoff=,161,0,0
1740828814785,163,signout-199-1,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,5048,643,6,6,https://petstore.octoperf.com/actions/Catalog.action,162,0,0
1740828814950,164,signout-200,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,4973,643,6,6,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828814068,165,click-productid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,4243,683,7,7,null,0,1098,0
1740828815165,165,click-productid-189,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,4243,683,7,7,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,165,0,0
1740828813564,171,click-continue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,4663,1283,7,7,null,0,1611,0
1740828815174,171,click-continue-197,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,4663,1283,7,7,https://petstore.octoperf.com/actions/Order.action,171,0,0
1740828814158,493,loginbyusername-password,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,10510,2461,7,7,null,0,1072,0
1740828815222,330,loginbyusername-password-183,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,5370,1785,7,7,https://petstore.octoperf.com/actions/Catalog.action,164,0,0
1740828815222,164,loginbyusername-password-183-0,302,,jp@gc - Ultimate Thread Group 1-5,,true,,230,1021,7,7,https://petstore.octoperf.com/actions/Account.action,164,0,0
1740828815388,164,loginbyusername-password-183-1,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,5140,764,7,7,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828815558,163,loginbyusername-password-184,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,5140,676,7,7,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828815042,682,Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,4973,598,7,7,null,0,8,515
1740828815049,682,Launch-142,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,4973,598,7,7,https://petstore.octoperf.com/actions/Catalog.action,681,0,515
1740828815118,676,Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,4973,598,7,7,null,0,3,514
1740828815121,676,Launch-142,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,4973,598,7,7,https://petstore.octoperf.com/actions/Catalog.action,675,0,514
1740828815291,676,Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,5664,545,7,7,null,0,6,511
1740828815297,676,Launch-142,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,5664,545,7,7,https://petstore.octoperf.com/actions/Catalog.action,675,0,511
1740828814799,165,click-proceedtocheckout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,5541,664,7,7,null,0,1092,0
1740828815891,165,click-proceedtocheckout-193,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,5541,664,7,7,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,165,0,0
1740828815332,263,click-itemid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,3943,676,7,7,null,0,1046,0
1740828816377,263,click-itemid-190,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,3943,676,7,7,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-14,263,0,0
1740828815347,217,click-confirm,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,5366,641,7,7,null,0,1078,0
1740828816424,217,click-confirm-198,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,5366,641,7,7,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,216,0,0
1740828815732,167,click-signin,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,4095,676,7,7,null,0,1040,0
1740828816771,167,click-signin-155,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,4095,676,7,7,https://petstore.octoperf.com/actions/Account.action;jsessionid=B3EB6FCEAB153A712871B1DC0E9F9568?signonForm=,167,0,0
1740828815724,162,click-catogery,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,4349,650,7,7,null,0,1065,0
1740828816788,162,click-catogery-188,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,4349,650,7,7,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,162,0,0
1740828815798,168,click-signin,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,4095,676,7,7,null,0,1044,0
1740828816841,168,click-signin-155,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,4095,676,7,7,https://petstore.octoperf.com/actions/Account.action;jsessionid=B3EB6FCEAB153A712871B1DC0E9F9568?signonForm=,168,0,0
1740828815974,171,click-signin,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,4093,676,7,7,null,0,1025,0
1740828816999,171,click-signin-155,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,4093,676,7,7,https://petstore.octoperf.com/actions/Account.action;jsessionid=B3EB6FCEAB153A712871B1DC0E9F9568?signonForm=,171,0,0
1740828816641,180,click-addtocart,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,4808,676,7,7,null,0,1079,0
1740828817719,180,click-addtocart-192,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,4808,676,7,7,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-14,180,0,0
1740828816057,213,click-continue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-7,,true,,4663,1283,7,7,null,0,1631,0
1740828817687,213,click-continue-197,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,4663,1283,7,7,https://petstore.octoperf.com/actions/Order.action,213,0,0
1740828816951,167,click-productid,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,4904,682,7,7,null,0,1034,0
1740828817984,167,click-productid-189,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,4904,682,7,7,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-02,166,0,0
1740828816642,492,signout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,10251,1938,7,7,null,0,1095,0
1740828817735,327,signout-199,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,5278,1295,7,7,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828817735,163,signout-199-0,302,,jp@gc - Ultimate Thread Group 1-8,,true,,230,652,7,7,https://petstore.octoperf.com/actions/Account.action?signoff=,163,0,0
1740828817899,163,signout-199-1,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,5048,643,7,7,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828818063,165,signout-200,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,4973,643,7,7,https://petstore.octoperf.com/actions/Catalog.action,165,0,0
1740828817010,634,loginbyusername-password,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-10,,true,,10510,2461,8,8,null,0,1051,0
1740828818054,429,loginbyusername-password-183,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,5370,1785,8,8,https://petstore.octoperf.com/actions/Catalog.action,163,0,0
1740828818054,163,loginbyusername-password-183-0,302,,jp@gc - Ultimate Thread Group 1-10,,true,,230,1021,8,8,https://petstore.octoperf.com/actions/Account.action,163,0,0
1740828816939,654,loginbyusername-password,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,10510,2461,8,8,null,0,1103,0
1740828818039,445,loginbyusername-password-183,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,5370,1785,8,8,https://petstore.octoperf.com/actions/Catalog.action,164,0,0
1740828818039,164,loginbyusername-password-183-0,302,,jp@gc - Ultimate Thread Group 1-9,,true,,230,1021,8,8,https://petstore.octoperf.com/actions/Account.action,164,0,0
1740828818217,266,loginbyusername-password-183-1,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,5140,764,8,8,https://petstore.octoperf.com/actions/Catalog.action,265,0,0
1740828818489,205,loginbyusername-password-184,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,5140,676,8,8,https://petstore.octoperf.com/actions/Catalog.action,205,0,0
1740828818203,281,loginbyusername-password-183-1,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,5140,764,8,8,https://petstore.octoperf.com/actions/Catalog.action,280,0,0
1740828818485,209,loginbyusername-password-184,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,5140,676,8,8,https://petstore.octoperf.com/actions/Catalog.action,209,0,0
1740828817171,621,loginbyusername-password,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,10510,2461,8,8,null,0,1070,0
